Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,#_of_Jobs
F,Development,Delphi,0.42,5.0,651.0
F,Development,Salesforce API,17.13,32.0,506.0
F,Development,Web Scraping,9.58,38.0,415.0
F,Development,Hapi.js,22.296325668700405,0.0,561.0
F,Development,Gravity Forms,1.97,21.0,2111.0
F,Development,AngularJS Experts,117.27,38.0,925.0
F,Development,XSD,2.11,1.0,717.0
F,Development,Highcharts,10.92,0.0,4993.0
F,Development,Hadoop,24.24,10.0,4588.0
F,Development,TYPO3,1.68,1.0,1417.0
F,Development,Slack,2.12,17.0,98.0
F,Development,JQuery,2.57,0.0,1661.0
F,Development,FFmpeg,2.74,0.0,3791.0
F,Development,JasperReports,20.66,1.0,4528.0
F,Development,Fault Tolerance,22.296325668700405,0.0,3763.0
F,Development,Redis,11.12,18.0,3558.0
F,Development,Confluence,1.65,3.0,1270.0
F,Development,Koa,0.19,6.0,2867.0
F,Development,React.js,5.97,3.0,4898.0
F,Development,Koa,0.19,6.0,4402.0
F,Development,Breeze.js,22.296325668700405,0.0,2491.0
F,Development,XAML,3.05,1.0,2191.0
F,Development,Shell,0.22,5.0,3529.0
F,Development,FFmpeg,2.74,0.0,651.0
F,Development,Grails,0.74,69.0,868.0
F,Development,Release,1.4,1.0,4908.0
F,Development,Highcharts,10.92,0.0,778.0
F,Development,Haproxy,8.53,1.0,113.0
F,Development,Adobe CQ,22.296325668700405,1.0,1714.0
F,Development,WPF,3.2,1.0,3147.0
F,Development,PHP Wordpress,4.21,4.0,4558.0
F,Development,GIS,2.12,11.0,4312.0
F,Development,iPad,1.66,100.0,4269.0
F,Development,Debian,5.14,0.0,4049.0
F,Development,Terraform,4.96,3.0,4760.0
F,Development,Magento,14.59,30.0,3580.0
F,Development,JavaScript,3.53,15.0,789.0
F,Development,HDFS,16.18,0.0,1799.0
F,Development,React Hooks,1.35,0.0,2206.0
F,Development,GIS,2.12,11.0,1619.0
F,Development,SAS,2.01,11.0,4823.0
F,Development,JQuery,2.57,0.0,580.0
F,Development,Pyjs,22.296325668700405,1.0,1917.0
F,Development,T-SQL,6.05,3.0,4940.0
F,Development,Joomla,6.48,4.0,1115.0
F,Development,Yesod,22.296325668700405,1.0,1252.0
F,Development,HFT,5.7,5.0,1503.0
F,Development,Lisp,5.29,0.0,1682.0
F,Development,Salesforce,5.56,20.0,1184.0
F,Development,UX/UI,10.91,38.0,827.0
F,Development,Hamlets,2.11,1.0,548.0
F,Development,CSS3,3.07,1.0,4301.0
F,Development,Shopify,7.33,33.0,3505.0
F,Development,Merb,22.296325668700405,0.0,3769.0
F,Development,PyCharm,0.44,1.0,1476.0
F,Development,ESLint,5.17,1.0,1880.0
F,Development,3D Modeling Software,5.77,100.0,2762.0
F,Development,ZURB Foundation,9.02,1.0,2303.0
F,Development,TYPO3,1.68,1.0,1468.0
F,Development,Zsh,1.44,0.0,3813.0
F,Development,Salesforce,5.56,20.0,1236.0
F,Development,Svelte,2.06,1.0,4114.0
F,Development,JavaScript,3.53,15.0,3514.0
F,Development,Hamlets,2.11,1.0,4690.0
F,Development,HFT,5.7,5.0,607.0
F,Development,R3 Corda,1.38,12.0,808.0
F,Development,Redis,11.12,18.0,3012.0
F,Development,Zend,22.296325668700405,0.0,2809.0
F,Development,Zapier,4.55,30.0,4622.0
F,Development,YAML,4.01,1.0,3039.0
F,Development,Electron,0.83,0.0,3793.0
F,Development,Zope 2,22.296325668700405,0.0,4118.0
F,Development,Qlik,2.78,14.0,2543.0
F,Development,GIMP,1.21,1.0,4943.0
F,Development,PureMVC,22.296325668700405,0.0,4887.0
F,Development,Neural Network,8.78,4.0,2996.0
F,Development,JSON Expert,22.296325668700405,14.0,4424.0
F,Development,Smarty,1.18,20.0,4515.0
F,Development,Vuforia,3.62,22.0,898.0
F,Development,Debian,5.14,0.0,1711.0
F,Development,JSP,0.85,2.0,3042.0
F,Development,Maya,3.09,2.0,4777.0
F,Development,xQuery,22.296325668700405,0.0,202.0
F,Development,TypeScript,2.7,0.0,1935.0
F,Development,QlikView,3.59,16.0,2212.0
F,Development,Nette Framework,22.296325668700405,0.0,1482.0
F,Development,Solr,60.33,9.0,1103.0
F,Development,Kibana,28.02,22.0,3586.0
F,Development,Release,1.4,1.0,4122.0
F,Development,React.js,5.97,3.0,2393.0
F,Development,Zen Cart,4.16,20.0,1170.0
F,Development,xUnit,6.77,1.0,4254.0
F,Development,Chart.js,4.73,1.0,2531.0
F,Development,UX Design,12.09,40.0,1068.0
F,Development,Grails,0.74,69.0,61.0
F,Development,Scikit-Learn,8.37,2.0,1077.0
F,Development,R3 Corda,1.38,12.0,203.0
F,Development,Socket.IO,2.56,0.0,3644.0
F,Development,Debugging,10.18,9.0,463.0
F,Development,Selenium,1.92,9.0,1385.0
F,Development,Terraform,4.96,3.0,2664.0
F,Development,Neural Network,8.78,4.0,1712.0
F,Development,AngularJS,3.7,1.0,708.0
F,Development,Delphi,0.42,5.0,3718.0
F,Development,SAS,2.01,11.0,762.0
F,Development,Polymer,2.81,3.0,1488.0
F,Development,JasperReports,20.66,1.0,1060.0
F,Development,UX Design,12.09,40.0,1664.0
F,Development,Solr,60.33,9.0,2090.0
F,Development,T-SQL,6.05,3.0,585.0
F,Development,Selenium,1.92,9.0,3719.0
F,Development,HTML5,2.13,6.0,4867.0
F,Development,Yelp API,5.33,1.0,1230.0
F,Development,Slack,2.12,17.0,2461.0
F,Development,HTML5,2.13,6.0,4093.0
F,Development,Squarespace,2.03,24.0,4197.0
F,Development,QA,5.03,21.0,65.0
F,Development,React Hooks,1.35,0.0,1156.0
F,Development,XP,0.54,2.0,2874.0
F,Development,Gravity Forms,1.97,21.0,1124.0
F,Development,Spree Commerce,15.96,9.0,3429.0
F,Development,Svelte,2.06,1.0,4358.0
F,Development,Nette Framework,22.296325668700405,0.0,180.0
F,Development,ESLint,5.17,1.0,825.0
F,Development,Puppeteer,0.29,0.0,933.0
F,Development,TypeScript,2.7,0.0,1967.0
F,Development,Hapi.js,22.296325668700405,0.0,4002.0
F,Development,ROS,3.13,1.0,3224.0
F,Development,Vue,1.65,0.0,3475.0
F,Development,Maya,3.09,2.0,4157.0
F,Development,UI Design,10.04,38.0,996.0
F,Development,SOLIDWORKS,2.18,24.0,1913.0
F,Development,Pusher,1.89,9.0,3076.0
F,Development,AngularJS Experts,117.27,38.0,3833.0
F,Development,Unix,1.54,0.0,2563.0
F,Development,Rust,0.49,2.0,2342.0
F,Development,Sage,5.21,90.0,1024.0
F,Development,YouTube API,5.1,9.0,1638.0
F,Development,Ze Framework,22.296325668700405,24.820422535211268,4335.0
F,Development,SOLIDWORKS,2.18,24.0,3075.0
F,Development,SCM s,22.296325668700405,0.0,3580.0
F,Development,Shell,0.22,5.0,4065.0
F,Development,Visualforce,5.13,3.0,912.0
F,Development,QA,5.03,21.0,1689.0
F,Development,PyCharm,0.44,1.0,201.0
F,Development,XSLT,4.13,0.0,375.0
F,Development,Polymer,2.81,3.0,1797.0
F,Development,Adobe Air,1.97,0.0,886.0
F,Development,XPath,2.67,0.0,2026.0
F,Development,Vanilla JS,4.82,1.0,2452.0
F,Development,Scrum,6.11,14.0,2794.0
F,Development,Twig,0.92,3.0,4965.0
F,Development,Squarespace,2.03,24.0,3688.0
F,Development,Rust,0.49,2.0,3992.0
F,Development,Sage,5.21,90.0,4689.0
F,Development,Fault Tolerance,22.296325668700405,0.0,2127.0
F,Development,ROS,3.13,1.0,3038.0
F,Development,GraphQL,4.97,2.0,67.0
F,Development,Confluence,1.65,3.0,3736.0
F,Development,Tornado,3.31,0.0,4166.0
F,Development,FoxPro,1.49,100.0,2726.0
F,Development,F#,3.46,0.0,1876.0
F,Development,Yii,2.2,1.0,132.0
F,Development,Bootstrap,0.75,12.0,2351.0
F,Development,Mojolicious,22.296325668700405,0.0,3480.0
F,Development,Qlik,2.78,14.0,3179.0
F,Development,Socket.IO,2.56,0.0,2223.0
F,Development,Weebly,1.51,22.0,551.0
F,Development,Jade,1.04,93.0,1982.0
F,Development,Jade,1.04,93.0,4632.0
F,Development,Electron,0.83,0.0,145.0
F,Development,Adobe Flex,0.26,0.0,609.0
F,Development,CSS3,3.07,1.0,1382.0
F,Development,3D Modeling Software,5.77,100.0,833.0
F,Development,Vaadin,0.55,8.0,2911.0
F,Development,Apache Sling,1.74,1.0,3954.0
F,Development,Automation Developers,22.296325668700405,15.0,4638.0
F,Development,Backbone.js,1.7,1.0,1184.0
F,Development,Capybara,0.46,4.0,3336.0
F,Development,Linux System Administrators,4.88,32.0,3649.0
F,Development,CakePHP,2.52,1.0,14.0
F,Development,Asterisk,4.55,0.0,757.0
F,Development,Catalyst,1.0,4.0,4329.0
F,Development,Animation,2.0,6.0,1806.0
F,Development,Full-Stack,7.92,23.0,4150.0
F,Development,Amazon Redshift,4.5,23.0,123.0
F,Development,Bamboo,1.37,88.0,4538.0
F,Development,Authorize.Net,3.57,14.0,4086.0
F,Development,Carma,1.49,2.0,1731.0
F,Development,ASP.NET MVC,3.1,5.0,4833.0
F,Development,BPM,3.19,4.0,4692.0
F,Development,AppExchange,3.41,37.0,289.0
F,Development,ASP.NET Dynamic Data,22.296325668700405,6.0,389.0
F,Development,Big Data Architects,17.06,15.0,4749.0
F,Development,Amazon EC2,3.17,18.0,4281.0
F,Development,Linux CentOS,6.55,4.0,3140.0
F,Development,Algorithm Developers,21.15,30.0,2486.0
F,Development,Cassandra,6.83,1.0,1280.0
F,Development,AWS DevOps Engineers,22.296325668700405,24.820422535211268,825.0
F,Development,Chatbot,20.57,58.0,1700.0
F,Development,ItsNat,22.296325668700405,0.0,4224.0
F,Development,CMake,3.06,0.0,2069.0
F,Development,Babel,2.2,17.0,1202.0
F,Development,Apache Cordova,7.96,3.0,53.0
F,Development,Apache Hadoop,33.16,14.0,4063.0
F,Development,Automation Developers,22.296325668700405,15.0,2029.0
F,Development,Zabbix,8.19,8.0,1342.0
F,Development,XML,1.87,1.0,2980.0
F,Development,Bluetooth,0.8,85.0,871.0
F,Development,Angular Developers,67.52,29.0,2336.0
F,Development,Sentry,4.85,13.0,1655.0
F,Development,Go,3.33,0.0,1314.0
F,Development,JNI,0.35,0.0,2523.0
F,Development,Clojure,8.06,2.0,315.0
F,Development,MacOS,1.79,4.0,1624.0
F,Development,Boost,1.34,40.0,1779.0
F,Development,Apache Click,22.296325668700405,0.0,3263.0
F,Development,AWS Kinesis,5.53,2.0,2278.0
F,Development,AWS Lambda,3.76,3.0,2142.0
F,Development,CMS,8.91,16.0,4245.0
F,Development,Celery,0.31,71.0,2380.0
F,Development,Android SDK,1.68,16.0,4213.0
F,Development,WebdriverIO,1.63,1.0,4124.0
F,Development,Big Data Architects,17.06,15.0,2666.0
F,Development,Ada,3.38,12.0,3541.0
F,Development,CI/CD Engineers,22.296325668700405,24.820422535211268,940.0
F,Development,Apache Struts 2,22.296325668700405,0.0,1319.0
F,Development,Apple,0.38,92.0,591.0
F,Development,BizTalk,7.14,8.0,2487.0
F,Development,AWS IoT,2.09,21.0,3695.0
F,Development,AWS Cognito,12.55,1.0,4097.0
F,Development,AWK,22.296325668700405,0.0,2366.0
F,Development,MariaDB,8.94,16.0,1362.0
F,Development,AWS Cloud Engineers,22.296325668700405,24.820422535211268,3670.0
F,Development,BlueBream,2.45,2.0,4668.0
F,Development,AWS Cloud Engineers,22.296325668700405,24.820422535211268,2080.0
F,Development,Android App,2.42,25.0,685.0
F,Development,Banshee,0.3,1.0,4470.0
F,Development,API,8.58,8.0,1832.0
F,Development,Apache OFBiz,6.44,3.0,4039.0
F,Development,Amazon API,13.05,36.0,4443.0
F,Development,Kubernetes,6.81,29.0,925.0
F,Development,AppFuse,22.296325668700405,8.0,1221.0
F,Development,AWS RDS,3.0,16.0,1328.0
F,Development,Clover,12.63,40.0,614.0
F,Development,Android,2.11,82.0,3643.0
F,Development,Bash,1.13,24.0,3896.0
F,Development,Amazon S3,3.97,23.0,2052.0
F,Development,Android,2.11,82.0,2864.0
F,Development,Ansible,11.7,5.0,4663.0
F,Development,AWS IoT,2.09,21.0,2722.0
F,Development,Apache Struts 2,22.296325668700405,0.0,2338.0
F,Development,Assembly,2.73,4.0,356.0
F,Development,Cocoa,0.61,76.0,3036.0
F,Development,BigCommerce,6.77,24.0,2091.0
F,Development,Android App,2.42,25.0,4715.0
F,Development,Basecamp,22.08,17.0,4715.0
F,Development,Jest,1.03,0.0,1742.0
F,Development,BPM,3.19,4.0,2303.0
F,Development,Ada,3.38,12.0,1499.0
F,Development,Augmented Reality Developers,18.37,24.0,3712.0
F,Development,FuelPHP,22.296325668700405,0.0,2573.0
F,Development,Alexa,2.52,100.0,4953.0
F,Development,Clustering,1.97,1.0,3998.0
F,Development,Drupal,16.12,32.0,2326.0
F,Development,API,8.58,8.0,4391.0
F,Development,Amazon EMR,3.65,1.0,483.0
F,Development,Apache Airflow,5.06,9.0,947.0
F,Development,Back-End Developers,17.39,24.0,1346.0
F,Development,Augmented Reality Developers,18.37,24.0,2208.0
F,Development,CherryPy,22.296325668700405,0.0,3179.0
F,Development,Bitbucket,1.2,11.0,2132.0
F,Development,LAMP,1.44,100.0,4094.0
F,Development,Apache Sling,1.74,1.0,4785.0
F,Development,AWS DevOps Engineers,22.296325668700405,24.820422535211268,2968.0
F,Development,GitFlow,22.296325668700405,0.0,2566.0
F,Development,Bottle,1.05,100.0,19.0
F,Development,Apple Watch,1.58,100.0,2198.0
F,Development,Capistrano,3.1,0.0,1185.0
F,Development,Apigee,12.89,7.0,1593.0
F,Development,.NET Core,1.96,3.0,3647.0
F,Development,Apache,5.99,1.0,1316.0
F,Development,Java,2.55,2.0,803.0
F,Development,Bing Maps,3.18,0.0,2104.0
F,Development,Aurelia,0.51,2.0,4728.0
F,Development,Batch,1.62,0.0,2757.0
F,Development,ADO.NET,22.296325668700405,0.0,3706.0
F,Development,Amazon API,13.05,36.0,1015.0
F,Development,Lumen,1.43,25.0,3871.0
F,Development,Chai,1.12,60.0,896.0
F,Development,Apigee,12.89,7.0,4567.0
F,Development,Jython,1.93,0.0,4056.0
F,Development,CFWheels,0.13,63.0,4530.0
F,Development,Docker,0.95,61.0,383.0
F,Development,Flask,1.25,100.0,2275.0
F,Development,AWS EMR,5.73,2.0,851.0
F,Development,Agile,8.17,17.0,4987.0
F,Development,GLSL,22.296325668700405,0.0,2698.0
F,Development,iOS,1.31,6.0,912.0
F,Development,ARM,1.08,2.0,4405.0
F,Development,Asana,8.04,38.0,4103.0
F,Development,Bitbucket,1.2,11.0,4340.0
F,Development,Animation,2.0,6.0,2711.0
F,Development,Cyber Security,27.1,46.0,3924.0
F,Development,Akka,4.12,0.0,1836.0
F,Development,Asana,8.04,38.0,4916.0
F,Development,Apache Pig,4.49,0.0,450.0
F,Development,BizTalk,7.14,8.0,4321.0
F,Development,Android NDK,3.09,1.0,4603.0
F,Development,Apache Hadoop,33.16,14.0,3226.0
F,Development,ARKit,4.93,9.0,1227.0
F,Development,Access API,6.21,10.0,2212.0
F,Development,ActionScript,2.31,0.0,1867.0
F,Development,BigCommerce,6.77,24.0,2505.0
F,Development,Babel,2.2,17.0,2889.0
F,Development,Apple,0.38,92.0,4377.0
F,Development,.NET,0.9,1.0,3314.0
F,Development,CartoDB,9.12,5.0,2419.0
F,Development,Banshee,0.3,1.0,2667.0
F,Development,HAML,22.296325668700405,0.0,2387.0
F,Development,Android NDK,3.09,1.0,1675.0
F,Development,Cloud Engineers,10.24,22.0,35.0
F,Development,Oracle,4.22,2.0,985.0
F,Development,Apache Pig,4.49,0.0,4977.0
F,Development,AppExchange,3.41,37.0,2989.0
F,Development,C#,3.93,2.0,4945.0
F,Development,Akka,4.12,0.0,971.0
F,Development,Algorithm Developers,21.15,30.0,4107.0
F,Development,AdMob,2.08,18.0,979.0
F,Development,Apache Tapestry,22.296325668700405,36.0,121.0
F,Development,Bash,1.13,24.0,1452.0
F,Development,Agavi,0.37,79.0,4951.0
F,Development,AI Engineers,9.51,26.0,3062.0
F,Development,ADF,7.8,12.0,4151.0
F,Development,Brutos Framework,22.296325668700405,24.820422535211268,2910.0
F,Development,ArcGIS,3.94,10.0,1021.0
F,Development,ActionScript,2.31,0.0,4358.0
F,Development,Arduino,0.57,77.0,4040.0
F,Development,Apache Wicket,22.296325668700405,0.0,2216.0
F,Development,App Store,0.87,28.0,1570.0
F,Development,Chromecast,1.62,73.0,1061.0
F,Development,Appium,6.5,6.0,2962.0
F,Development,Azure,7.06,20.0,2691.0
F,Development,Amazon EMR,3.65,1.0,860.0
F,Development,Matlab,3.08,0.0,2274.0
F,Development,Blender,1.37,86.0,2470.0
F,Development,AWS,4.71,25.0,1482.0
F,Development,Caveman2,22.296325668700405,0.0,1410.0
F,Development,Backbone.js,1.7,1.0,3839.0
F,Development,ABAP,2.78,1.0,860.0
F,Development,DotNetNuke,6.72,3.0,969.0
F,Development,Agile,8.17,17.0,2305.0
F,Development,Ajax,0.85,1.0,4009.0
F,Development,AdMob,2.08,18.0,445.0
F,Development,Computer Vision,18.56,26.0,471.0
F,Development,Agile QA Engineers,22.296325668700405,24.820422535211268,2871.0
F,Development,Appcelerator,20.01,4.0,4605.0
F,Development,Brew,0.94,3.0,759.0
F,Development,AWS Cognito,12.55,1.0,3309.0
F,Development,Appium,6.5,6.0,2361.0
F,Development,Agile QA Engineers,22.296325668700405,24.820422535211268,1732.0
F,Development,BigQuery,10.95,24.0,2059.0
F,Development,Fortran,3.9,0.0,2894.0
F,Development,ASP.NET MVC,3.1,5.0,2225.0
F,Development,BlackBerry,0.47,71.0,2718.0
F,Development,BFC,3.15,2.0,4399.0
F,Development,Apex,1.9,6.0,4289.0
F,Development,Apache OFBiz,6.44,3.0,4385.0
F,Development,Batch,1.62,0.0,706.0
F,Development,Bada,22.296325668700405,0.0,1506.0
F,Development,Back-End Developers,17.39,24.0,519.0
F,Development,Box,0.83,47.0,1458.0
F,Development,Bing Maps,3.18,0.0,4755.0
F,Development,Camping,0.87,5.0,1004.0
F,Development,CircleCI,8.75,23.0,4597.0
F,Development,AWS CloudWatch,12.18,14.0,3149.0
F,Development,Android SDK,1.68,16.0,2347.0
F,Development,AWK,22.296325668700405,0.0,3311.0
F,Development,Apache Shale,22.296325668700405,0.0,259.0
F,Development,ADK,1.62,4.0,2406.0
F,Development,cloud,12.09,13.0,1477.0
F,Development,ARCore,1.95,2.0,167.0
F,Development,Jenkins,6.1,3.0,4918.0
F,Development,Azure,7.06,20.0,4446.0
F,Development,Eclipse,0.65,4.0,2774.0
F,Development,Apache Tomcat,2.59,0.0,1063.0
F,Development,BlackBerry,0.47,71.0,4797.0
F,Development,Cisco Engineers,11.78,10.0,2876.0
F,Development,Unreal Game Engine,3.1,9.0,1442.0
F,Development,ADF,7.8,12.0,1433.0
F,Development,Appcelerator,20.01,4.0,1493.0
F,Development,ARCore,1.95,2.0,3215.0
F,Development,AppFuse,22.296325668700405,8.0,868.0
F,Development,Agavi,0.37,79.0,4861.0
F,Development,Arch Linux,4.82,0.0,4678.0
F,Development,Asterisk,4.55,0.0,1720.0
F,Development,Django,3.75,1.0,3585.0
F,Development,Apple Pay,4.15,8.0,3936.0
F,Development,ABAP,2.78,1.0,4530.0
F,Development,AWS RDS,3.0,16.0,142.0
F,Development,C++,2.27,3.0,1108.0
F,Development,Apache Tomcat,2.59,0.0,4381.0
F,Development,Apache Wicket,22.296325668700405,0.0,1171.0
F,Development,ArcGIS,3.94,10.0,1093.0
F,Development,JUnit,5.18,1.0,1996.0
F,Development,Basecamp,22.08,17.0,959.0
F,Development,Apache,5.99,1.0,2017.0
F,Development,Cucumber,0.32,60.0,3174.0
F,Development,Amazon S3,3.97,23.0,2725.0
F,Development,AWS Lambda,3.76,3.0,193.0
F,Development,Ansible,11.7,5.0,559.0
F,Development,ARKit,4.93,9.0,394.0
F,Development,Apache Airflow,5.06,9.0,2551.0
F,Development,Aurelia,0.51,2.0,403.0
F,Development,FTP,5.13,43.0,2415.0
F,Development,Angular Developers,67.52,29.0,1584.0
F,Development,ADO.NET,22.296325668700405,0.0,2854.0
F,Development,.NET Core,1.96,3.0,2707.0
F,Development,Machine Learning,27.4,31.0,1645.0
F,Development,ASP.NET Dynamic Data,22.296325668700405,6.0,2558.0
F,Development,Ajax,0.85,1.0,2363.0
F,Development,AWS CloudWatch,12.18,14.0,3543.0
F,Development,Apache Shale,22.296325668700405,0.0,1432.0
F,Development,Assembly,2.73,4.0,1245.0
F,Development,.NET,0.9,1.0,2727.0
F,Development,Bower Experts,22.296325668700405,24.820422535211268,4113.0
F,Development,Caching,3.16,2.0,4487.0
F,Development,Chrome Extension Developers,26.27,9.0,4736.0
F,Development,Amazon Redshift,4.5,23.0,4060.0
F,Development,Apple Pay,4.15,8.0,530.0
F,Development,ADK,1.62,4.0,3844.0
F,Development,Alexa,2.52,100.0,1463.0
F,Development,ARM,1.08,2.0,2177.0
F,Development,Apple Watch,1.58,100.0,4863.0
F,Development,Arduino,0.57,77.0,4736.0
F,Development,BigQuery,10.95,24.0,1531.0
F,Development,Apache Click,22.296325668700405,0.0,3370.0
F,Development,AWS EMR,5.73,2.0,2358.0
F,Development,AI Engineers,9.51,26.0,2979.0
F,Development,Unity3D,2.85,17.0,4520.0
F,Development,AWS Kinesis,5.53,2.0,3921.0
F,Development,Braintree,9.16,7.0,2738.0
F,Development,Bada,22.296325668700405,0.0,4104.0
F,Development,Arch Linux,4.82,0.0,257.0
F,Development,Apache Cordova,7.96,3.0,4544.0
F,Development,Apex,1.9,6.0,560.0
F,Development,App Store,0.87,28.0,1395.0
F,Development,Google Cloud Products,3.06,36.0,646.0
F,Development,Apache Tapestry,22.296325668700405,36.0,422.0
F,Development,Amazon EC2,3.17,18.0,3582.0
F,Development,Bamboo,1.37,88.0,3813.0
F,Development,Access API,6.21,10.0,4030.0
F,Development,BuddyPress,6.66,29.0,4620.0
F,Development,BFC,3.15,2.0,1628.0
F,Development,AWS,4.71,25.0,2839.0
F,Development,Blender,1.37,86.0,2127.0
F,Development,Nagios,3.25,13.0,2235.0
F,Development,Authorize.Net,3.57,14.0,4180.0
F,Development,Laravel,7.9,2.0,4079.0
