Competitor ID,Vertical Category,Primary Skill, Primary Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Primary Skill Avg. Search Volume (3 mo),Primary Skill CPC/USD,Primary Skill PPC,Primary Skill Keyword Difficulty,Related Skill,Related Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Related Skill Avg. Search Volume (3 mo),Related Skill CPC/USD,Related Skill PPC,Related Skill Keyword Difficulty,# of Jobs
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Distribution Strategies,1900.00,1700.00,2200.00,12.19,3.00,32.00,371.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Transition Management,490.00,480.00,510.00,11.01,8.00,18.00,1538.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,International Project Management,130.00,130.00,150.00,6.30,16.00,37.00,1933.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Demand Planning,2400.00,2400.00,2400.00,18.74,38.00,41.00,298.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Stakeholder Management,2600.00,2600.00,2500.00,4.87,5.00,42.00,2915.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Trend Analysis,3900.00,3500.00,3600.00,3.74,2.00,33.00,4221.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Turnaround Strategy,280.00,260.00,320.00,0.77,7.00,32.00,2310.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Product Management,31100.00,32100.00,33100.00,8.81,33.00,52.00,2918.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Strategic Investment,4900.00,4300.00,4700.00,10.32,29.00,27.00,159.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Research,92200.00,90100.00,85000.00,2.47,2.00,63.00,4318.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Operational Turnaround,40.00,40.00,40.00,,4.00,15.00,4419.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Pricing,108000.00,103000.00,103000.00,0.51,6.00,69.00,2423.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Market Development,2700.00,2600.00,2400.00,17.59,1.00,35.00,3162.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Statistical Data Analysis,950.00,1000.00,1000.00,7.95,40.00,32.00,2920.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Supply Chain,58800.00,82000.00,123000.00,13.78,16.00,66.00,598.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Establishing Strategic Partnerships,10.00,10.00,10.00,,23.00,,988.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Market Entry,600.00,610.00,720.00,2.05,3.00,28.00,3087.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Growth Strategy,2100.00,2100.00,2400.00,9.62,13.00,43.00,1498.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Quantitative Analytics,330.00,350.00,340.00,44.53,19.00,,4509.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Market Data,1900.00,1800.00,1900.00,4.96,22.00,62.00,188.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Product Marketing,7000.00,6400.00,6600.00,11.15,34.00,51.00,94.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Trend Forecasting,1200.00,1100.00,1200.00,3.39,6.00,29.00,3771.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Organizational Development,6700.00,6400.00,6200.00,6.38,18.00,41.00,4570.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,IT Transformation,330.00,340.00,340.00,24.42,13.00,33.00,4503.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,IT Management,5000.00,4900.00,4700.00,7.25,18.00,43.00,2272.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Regression Analysis,21700.00,21100.00,23800.00,1.85,0.00,41.00,3592.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Supply Chain Management,31600.00,31100.00,31100.00,32.85,38.00,61.00,4907.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Variance Analysis,6100.00,6000.00,6600.00,16.73,2.00,32.00,2215.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,SQL,137000.00,140000.00,136000.00,8.84,20.00,75.00,4886.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Value Propositions,1200.00,1100.00,1300.00,3.80,2.00,51.00,1488.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Strategic Management,7600.00,7100.00,7100.00,5.08,9.00,58.00,3499.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Operational Strategy,2200.00,2200.00,2200.00,11.60,14.00,25.00,4482.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Strategic Roadmaps,1100.00,1000.00,1100.00,12.49,23.00,,1028.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Management Due Diligence,40.00,60.00,70.00,,9.00,,2069.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Global Business Development,130.00,150.00,150.00,8.43,11.00,31.00,1144.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,IT Operations,1300.00,1200.00,1300.00,10.81,20.00,35.00,2303.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,New Market Expansion,20.00,30.00,50.00,,6.00,,4103.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Segmentation,18200.00,16200.00,18300.00,9.08,2.00,56.00,3363.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,International Expansion,350.00,300.00,320.00,37.56,28.00,26.00,386.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Product Development,9300.00,9000.00,8700.00,9.89,24.00,46.00,1123.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Sales Growth,980.00,900.00,920.00,7.86,6.00,38.00,182.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Digital Business Development,50.00,80.00,80.00,,8.00,32.00,2544.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Digital Marketing,65000.00,65000.00,65000.00,21.18,39.00,77.00,4415.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Forecasting,484000.00,436000.00,422000.00,1.70,1.00,41.00,971.00
B,Finance,Strategy,115000.00,111000.00,111000.00,3.60,2.00,51.00,Pricing Analysis,830.00,740.00,720.00,15.39,10.00,23.00,3553.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Capital structuring,4700.00,4600.00,5000.00,19.07,0.00,,602.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Investments,39700.00,34200.00,35400.00,7.69,31.00,72.00,2778.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Qualitative Research,25600.00,24400.00,24400.00,3.28,3.00,54.00,4243.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Real Estate Finance,2200.00,2200.00,2400.00,12.04,35.00,42.00,3561.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Infrastructure,156000.00,153000.00,152000.00,5.36,1.00,76.00,1012.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Growth Capital,580.00,530.00,510.00,8.37,20.00,42.00,3211.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Hedge Funds,157000.00,60500.00,60500.00,3.05,22.00,62.00,162.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Bolt-on acquisitions,460.00,480.00,480.00,8.16,2.00,,2386.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Capital Structuring,4700.00,4600.00,5000.00,19.07,0.00,,4484.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Debt financing,6600.00,6700.00,7800.00,23.16,10.00,51.00,2483.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Real Estate Investment Trust (REIT),620.00,570.00,550.00,23.81,47.00,,3428.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Funds return modeling,,,,,,,4652.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Principal Investing,6900.00,6600.00,6600.00,6.88,3.00,48.00,3486.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Real Estate Private Equity,2300.00,2400.00,2400.00,33.03,50.00,34.00,2948.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,SPAC,208000.00,118000.00,133000.00,1.09,28.00,59.00,667.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Structured Finance,1900.00,2000.00,2000.00,7.75,4.00,41.00,3320.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Real Estate,572000.00,553000.00,516000.00,2.26,22.00,73.00,1279.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Private Equity Funding,2300.00,2200.00,2400.00,12.99,37.00,38.00,1679.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Return on Investment Analysis,160.00,150.00,160.00,,5.00,40.00,456.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Capital Structure,4700.00,4600.00,5000.00,19.07,0.00,35.00,3483.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Turnaround Management,290.00,260.00,240.00,7.28,6.00,34.00,1031.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Debt Restructuring,660.00,630.00,670.00,23.59,31.00,44.00,4568.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Private Equity Firms,9800.00,10100.00,11500.00,11.03,31.00,57.00,3170.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Search fund,2500.00,2100.00,2000.00,6.91,7.00,31.00,1360.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,563.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Fund Administration,960.00,940.00,920.00,22.98,47.00,31.00,4401.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Real Estate Investment,56100.00,53100.00,49500.00,12.50,58.00,61.00,3184.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,IRR calculation,770.00,730.00,870.00,8.92,1.00,43.00,4246.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Deal Sourcing,210.00,230.00,260.00,26.03,7.00,23.00,3064.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Investment Research,710.00,650.00,720.00,13.94,38.00,55.00,3953.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Private Placements,490.00,480.00,480.00,7.28,9.00,30.00,44.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Securitization,8400.00,8200.00,9300.00,2.57,2.00,38.00,4453.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,LBO,6100.00,6600.00,6200.00,3.90,1.00,37.00,3426.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Advisory Boards,7500.00,6600.00,6600.00,5.36,17.00,33.00,3458.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Business Turnaround,240.00,220.00,220.00,8.17,17.00,23.00,1131.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,CFO,33800.00,32100.00,33100.00,11.90,9.00,48.00,298.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Capital Projects,2800.00,2700.00,2700.00,3.52,1.00,39.00,3469.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Management Buyouts,580.00,530.00,550.00,0.23,0.00,,370.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Operational Planning,5000.00,5000.00,5900.00,6.75,7.00,23.00,1211.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Refinance,44300.00,41800.00,45700.00,58.46,66.00,61.00,1027.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Buyouts,4400.00,4100.00,4100.00,3.62,1.00,36.00,2818.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Asset Based Lending,3400.00,3400.00,3300.00,22.89,55.00,35.00,4052.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Fund Of Funds,2900.00,2800.00,2700.00,6.52,13.00,37.00,4094.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Target financing,700.00,750.00,820.00,5.33,19.00,,4340.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Debt & Equity Financing,1000.00,700.00,850.00,27.17,15.00,,4865.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Investment Analysis,650.00,650.00,720.00,2.18,27.00,42.00,3466.00
B,Finance,Private Equity,45800.00,36800.00,35500.00,10.45,21.00,65.00,Fund of funds (FoF),10.00,10.00,10.00,,43.00,,3858.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Regulation,1200.00,980.00,960.00,6.37,2.00,37.00,207.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Intellectual Property Valuation,90.00,90.00,100.00,5.94,25.00,20.00,4746.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Investor Presentations,700.00,650.00,670.00,5.79,41.00,35.00,1841.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Revenue & Profit Growth,,,,,,,1819.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Licensing,223000.00,208000.00,201000.00,3.28,2.00,68.00,3173.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Screening,14500.00,15500.00,17000.00,2.41,4.00,44.00,3025.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Strategy,1600.00,1600.00,1700.00,8.32,18.00,34.00,4575.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Scenario Analysis,1600.00,1500.00,1800.00,9.30,5.00,36.00,1707.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Strategic Negotiations,1400.00,1400.00,1600.00,2.65,14.00,,2270.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,M&A execution,10.00,10.00,10.00,,34.00,,378.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Revenue Forecasting,830.00,800.00,880.00,22.04,33.00,29.00,4136.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Modeling,11000.00,10600.00,10600.00,12.20,28.00,56.00,3443.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Pre-IPO,2100.00,1700.00,1700.00,15.31,50.00,16.00,2119.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,M&A Negotiations,20.00,20.00,20.00,6.04,44.00,,4367.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,International Financial Reporting Standards (IFRS),70.00,70.00,70.00,,8.00,41.00,4158.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Leveraged Finance,9400.00,9400.00,10000.00,3.33,1.00,28.00,1035.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,International Negotiations,160.00,150.00,190.00,0.25,1.00,,2661.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,M&A experience,110.00,110.00,90.00,4.51,15.00,,63.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Project Management Office (PMO),100.00,100.00,110.00,26.31,13.00,41.00,4493.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,P&L Management,1700.00,1700.00,1700.00,9.24,8.00,29.00,2235.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Restructuring,8000.00,7300.00,7600.00,2.64,0.00,42.00,1072.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Forecasting,2000.00,2000.00,2200.00,11.39,25.00,41.00,987.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Transaction Advisory Services,630.00,630.00,590.00,9.24,34.00,49.00,3756.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Valuation Modeling,560.00,550.00,590.00,4.00,7.00,,1897.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Managerial Finance,600.00,560.00,560.00,13.28,8.00,,4432.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Team Management,8500.00,8400.00,8200.00,4.82,14.00,42.00,1920.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,M&A due diligence,500.00,510.00,550.00,20.60,40.00,39.00,1885.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,SEC Reporting,2900.00,2600.00,2800.00,5.54,7.00,36.00,1905.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Negotiations,77200.00,69500.00,69500.00,3.52,1.00,64.00,4885.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Project Finance,1900.00,2000.00,2200.00,6.97,18.00,25.00,3611.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Revenue Recognition,4100.00,4300.00,4200.00,11.82,13.00,51.00,1866.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Strategic M&A,550.00,530.00,550.00,18.23,27.00,21.00,4063.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Spin-offs,7600.00,7300.00,7600.00,0.57,1.00,,178.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Transaction Management,860.00,850.00,880.00,10.78,6.00,40.00,3507.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Mergermarket,2700.00,2800.00,2700.00,9.48,1.00,48.00,2149.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Strategic Alliances,4000.00,4000.00,4400.00,3.19,3.00,38.00,2397.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Statements,22400.00,20900.00,20800.00,8.18,20.00,46.00,2397.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Negotiation,77200.00,69500.00,69500.00,3.52,1.00,56.00,4509.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Telecommunications,30100.00,28200.00,27400.00,19.86,10.00,61.00,4434.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,International Joint Ventures,190.00,180.00,230.00,1.48,7.00,25.00,3632.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Investment Banking,108000.00,114000.00,110000.00,11.96,10.00,54.00,644.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,P&L Forecasting,90.00,90.00,90.00,,10.00,,1599.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Vendor Due Diligence,350.00,370.00,370.00,31.88,31.00,21.00,590.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Structuring,1900.00,2000.00,2000.00,7.75,4.00,,4097.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Investor Reporting,550.00,530.00,590.00,8.34,24.00,35.00,4315.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Transactions,1600.00,1800.00,1700.00,6.49,29.00,24.00,3210.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Joint Ventures,17300.00,17300.00,18300.00,4.97,4.00,53.00,2027.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Revenue Management,1900.00,1900.00,2000.00,10.09,19.00,29.00,2384.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Planning Budgeting & Forecasting,10.00,10.00,10.00,,75.00,,3708.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Structuring,3000.00,3100.00,3600.00,1.45,0.00,,1238.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Technology,6200.00,6200.00,6200.00,13.32,32.00,48.00,696.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Options,79700.00,74000.00,74000.00,3.04,9.00,57.00,725.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Carve-Outs,2700.00,2600.00,2500.00,,1.00,37.00,1892.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,M&A support,20.00,20.00,20.00,37.42,27.00,,4479.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,PMO,27100.00,27100.00,27100.00,16.75,4.00,48.00,1751.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Controlling,240.00,260.00,270.00,8.02,12.00,26.00,3319.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,VBA,25800.00,25400.00,23800.00,3.35,1.00,59.00,3358.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Valuation,14400.00,13400.00,13900.00,5.14,2.00,60.00,1543.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Mergers,1700.00,1500.00,1700.00,7.49,6.00,38.00,481.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Licensing Agreements,320.00,300.00,300.00,18.04,25.00,,2379.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Transaction Origination,10.00,10.00,10.00,,14.00,,4005.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Statement Analysis,3000.00,2900.00,2900.00,4.51,40.00,34.00,4118.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Investment Valuation,220.00,210.00,210.00,2.18,76.00,42.00,3591.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Revenue Analysis,210.00,190.00,210.00,,1.00,41.00,1983.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,New Business Opportunities,310.00,320.00,340.00,4.65,33.00,57.00,4756.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Scenario planning,1800.00,1700.00,1800.00,13.40,26.00,38.00,1906.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Fundraising,40200.00,42500.00,44000.00,10.64,46.00,59.00,3913.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Planning & Analysis,390.00,410.00,450.00,2.67,29.00,40.00,1603.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Real Estate Transactions,1300.00,1300.00,1300.00,1.60,16.00,40.00,2073.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,SEC Financial Reporting,70.00,80.00,80.00,7.04,12.00,,4313.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Value Creation,2300.00,2100.00,2400.00,2.27,2.00,33.00,1728.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Planning,43500.00,43500.00,40500.00,13.50,52.00,64.00,4411.00
B,Finance,M&A,11000.00,10600.00,10600.00,15.89,15.00,59.00,Financial Reporting,5500.00,5600.00,5800.00,16.85,21.00,44.00,2749.00
