Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
D,Development,Android App Developers,12.29,34.0,Flutter Developers,58.97,56.0,3940.0
D,Development,Android App Developers,12.29,34.0,JAVA Developers,13.29,36.0,581.0
D,Development,Android App Developers,12.29,34.0,UX/UI Designers,22.14,51.0,4160.0
D,Development,Angular Developers,67.52,29.0,TypeScript Developers,28.27,19.0,486.0
D,Development,Angular Developers,67.52,29.0,React Developers,70.23,47.0,2761.0
D,Development,Angular Developers,67.52,29.0,Node.js Developers,40.58,40.0,653.0
D,Development,Angular Developers,67.52,29.0,Vue.js Developers,118.58,31.0,4939.0
D,Development,Angular Developers,67.52,29.0,Front-end Developers,19.17,37.0,3850.0
D,Development,Angular Developers,67.52,29.0,JavaScript Developers,53.18,35.0,3345.0
D,Development,API Developers,32.63,35.0,VBA Developers,13.79,38.0,4758.0
D,Development,API Developers,32.63,35.0,JavaScript Developers,53.18,35.0,3437.0
D,Development,API Developers,32.63,35.0,Web Developers,22.33,36.0,4319.0
D,Development,API Developers,32.63,35.0,Software Consultants,27.31,29.0,908.0
D,Development,API Developers,32.63,35.0,JAVA Developers,13.29,36.0,447.0
D,Development,API Developers,32.63,35.0,HTML5 Developers,24.82042253521132,17.0,3506.0
D,Development,asp.net Developers,50.33,28.0,.net Developers,31.34,39.0,2344.0
D,Development,asp.net Developers,50.33,28.0,C++ Developers,10.73,26.0,3757.0
D,Development,asp.net Developers,50.33,28.0,Software Consultants,27.31,29.0,2703.0
D,Development,asp.net Developers,50.33,28.0,IT Project Managers,9.02,32.0,4556.0
D,Development,asp.net Developers,50.33,28.0,Ruby on Rails Developers,274.16,37.0,2028.0
D,Development,asp.net Developers,50.33,28.0,PHP Developers,165.3,26.0,3376.0
D,Development,AWS Developers,16.81,41.0,Azure Developers,21.42,37.0,2582.0
D,Development,AWS Developers,16.81,41.0,Data Scientists,16.12,39.0,1340.0
D,Development,AWS Developers,16.81,41.0,JavaScript Developers,53.18,35.0,3503.0
D,Development,AWS Developers,16.81,41.0,Data Engineers,8.79,29.0,625.0
D,Development,AWS Developers,16.81,41.0,Software Consultants,27.31,29.0,3161.0
D,Development,AWS Developers,16.81,41.0,Cloud Developers,21.42,29.0,2384.0
D,Development,Azure Developers,21.42,37.0,Cloud Developers,21.42,29.0,85.0
D,Development,Azure Developers,21.42,37.0,Salesforce Developers,18.05,45.0,193.0
D,Development,Azure Developers,21.42,37.0,IT Project Managers,9.02,32.0,3264.0
D,Development,Azure Developers,21.42,37.0,AWS Developers,16.81,41.0,1961.0
D,Development,Azure Developers,21.42,37.0,Business Strategists,10.03,27.0,4104.0
D,Development,Azure Developers,21.42,37.0,Software Consultants,27.31,29.0,2259.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,UX/UI Designers,22.14,51.0,3232.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,Software Consultants,27.31,29.0,3213.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,IT Project Managers,9.02,32.0,1383.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,Web Developers,22.33,36.0,627.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,Mobile Developers,22.01,29.0,1022.0
D,Development,B2B/Enterprise Developers,22.296325668700405,24.820422535211268,AI Developers,27.19,44.0,4219.0
D,Development,Back-End Developers,17.39,24.0,Node.js Developers,40.58,40.0,1812.0
D,Development,Back-End Developers,17.39,24.0,Ruby on Rails Developers,274.16,37.0,209.0
D,Development,Back-End Developers,17.39,24.0,PHP Developers,165.3,26.0,96.0
D,Development,Back-End Developers,17.39,24.0,Python Developers,14.26,45.0,3098.0
D,Development,Back-End Developers,17.39,24.0,C# Developers,55.29,26.0,4008.0
D,Development,Back-End Developers,17.39,24.0,Django Developers,64.69,31.0,3666.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,Software Consultants,27.31,29.0,3499.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,Web Developers,22.33,36.0,3777.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,AI Developers,27.19,44.0,3487.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,UX/UI Designers,22.14,51.0,2031.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,Mobile Developers,22.01,29.0,820.0
D,Development,Bespoke Software Developers,22.296325668700405,5.0,IT Project Managers,9.02,32.0,197.0
D,Development,Big Data Engineers,12.37,34.0,Deep Learning Experts,8.87,19.0,3086.0
D,Development,Big Data Engineers,12.37,34.0,AI Experts,5.17,31.0,2559.0
D,Development,Big Data Engineers,12.37,34.0,Machine Learning Engineers,17.02,44.0,1573.0
D,Development,Big Data Engineers,12.37,34.0,Data Engineers,8.79,29.0,3532.0
D,Development,Big Data Engineers,12.37,34.0,Python Developers,14.26,45.0,372.0
D,Development,Big Data Engineers,12.37,34.0,R Developers,21.95,27.0,3957.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,Business Analysts,11.57,31.0,229.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,Software Consultants,27.31,29.0,13.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,Python Developers,14.26,45.0,4727.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,C# Developers,55.29,26.0,3852.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,JAVA Developers,13.29,36.0,3690.0
D,Development,Blockchain Developers,22.296325668700405,24.820422535211268,JavaScript Developers,53.18,35.0,4973.0
D,Development,C# Developers,55.29,26.0,Fullstack Developers,19.51,49.0,2125.0
D,Development,C# Developers,55.29,26.0,Ruby on Rails Developers,274.16,37.0,1809.0
D,Development,C# Developers,55.29,26.0,Python Developers,14.26,45.0,2907.0
D,Development,C# Developers,55.29,26.0,Go Developers,23.16,32.0,3664.0
D,Development,C# Developers,55.29,26.0,PHP Developers,165.3,26.0,2376.0
D,Development,C# Developers,55.29,26.0,Software Consultants,27.31,29.0,2689.0
D,Development,C++ Developers,10.73,26.0,Fullstack Developers,19.51,49.0,4964.0
D,Development,C++ Developers,10.73,26.0,Ruby on Rails Developers,274.16,37.0,3687.0
D,Development,C++ Developers,10.73,26.0,Python Developers,14.26,45.0,3293.0
D,Development,C++ Developers,10.73,26.0,C# Developers,55.29,26.0,40.0
D,Development,C++ Developers,10.73,26.0,PHP Developers,165.3,26.0,1927.0
D,Development,C++ Developers,10.73,26.0,Software Consultants,27.31,29.0,499.0
D,Development,Cloud Developers,21.42,29.0,AWS Developers,16.81,41.0,1944.0
D,Development,Cloud Developers,21.42,29.0,Azure Developers,21.42,37.0,2128.0
D,Development,Cloud Developers,21.42,29.0,Software Consultants,27.31,29.0,1408.0
D,Development,Cloud Developers,21.42,29.0,Business Strategists,10.03,27.0,3431.0
D,Development,Cloud Developers,21.42,29.0,Salesforce Developers,18.05,45.0,1650.0
D,Development,Cloud Developers,21.42,29.0,IT Project Managers,9.02,32.0,4937.0
D,Development,Cross-platform App Development,10.99,18.0,JAVA Developers,13.29,36.0,2830.0
D,Development,Cross-platform App Development,10.99,18.0,Software Consultants,27.31,29.0,2572.0
D,Development,Cross-platform App Development,10.99,18.0,Flutter Developers,58.97,56.0,3630.0
D,Development,Cross-platform App Development,10.99,18.0,Fullstack Developers,19.51,49.0,773.0
D,Development,Cross-platform App Development,10.99,18.0,JavaScript Developers,53.18,35.0,1192.0
D,Development,Cross-platform App Development,10.99,18.0,React Native Developers,131.87,47.0,4593.0
D,Development,CTOs,3.12,2.0,Mobile Developers,22.01,29.0,4391.0
D,Development,CTOs,3.12,2.0,IT Project Managers,9.02,32.0,4282.0
D,Development,CTOs,3.12,2.0,Funding Consultants,4.66,21.0,2968.0
D,Development,CTOs,3.12,2.0,Business Strategists,10.03,27.0,50.0
D,Development,CTOs,3.12,2.0,Software Consultants,27.31,29.0,4319.0
D,Development,CTOs,3.12,2.0,Web Developers,22.33,36.0,4029.0
D,Development,Custom Software Development,61.78,19.0,UX/UI Designers,22.14,51.0,1068.0
D,Development,Custom Software Development,61.78,19.0,Software Consultants,27.31,29.0,3936.0
D,Development,Custom Software Development,61.78,19.0,IT Project Managers,9.02,32.0,4342.0
D,Development,Custom Software Development,61.78,19.0,Web Developers,22.33,36.0,1882.0
D,Development,Custom Software Development,61.78,19.0,AI Developers,27.19,44.0,2266.0
D,Development,Custom Software Development,61.78,19.0,Mobile Developers,22.01,29.0,2359.0
D,Development,Cybersecurity Engineers,12.76,39.0,Data Engineers,8.79,29.0,848.0
D,Development,Cybersecurity Engineers,12.76,39.0,Business Analysts,11.57,31.0,744.0
D,Development,Cybersecurity Engineers,12.76,39.0,AI Developers,27.19,44.0,2126.0
D,Development,Cybersecurity Engineers,12.76,39.0,Business Strategists,10.03,27.0,3860.0
D,Development,Cybersecurity Engineers,12.76,39.0,IT Project Managers,9.02,32.0,4424.0
D,Development,Cybersecurity Engineers,12.76,39.0,Software Consultants,27.31,29.0,1934.0
D,Development,Data Engineers,8.79,29.0,Deep Learning Experts,8.87,19.0,2908.0
D,Development,Data Engineers,8.79,29.0,Python Developers,14.26,45.0,1701.0
D,Development,Data Engineers,8.79,29.0,R Developers,21.95,27.0,642.0
D,Development,Data Engineers,8.79,29.0,Machine Learning Engineers,17.02,44.0,2973.0
D,Development,Data Engineers,8.79,29.0,Data Scientists,16.12,39.0,575.0
D,Development,Data Engineers,8.79,29.0,AI Experts,5.17,31.0,697.0
D,Development,Data Scientists,16.12,39.0,AI Experts,5.17,31.0,162.0
D,Development,Data Scientists,16.12,39.0,Python Developers,14.26,45.0,4159.0
D,Development,Data Scientists,16.12,39.0,Deep Learning Experts,8.87,19.0,1646.0
D,Development,Data Scientists,16.12,39.0,R Developers,21.95,27.0,1287.0
D,Development,Data Scientists,16.12,39.0,Machine Learning Engineers,17.02,44.0,2520.0
D,Development,Data Scientists,16.12,39.0,Data Engineers,8.79,29.0,3290.0
D,Development,Deep Learning Experts,8.87,19.0,R Developers,21.95,27.0,281.0
D,Development,Deep Learning Experts,8.87,19.0,Neural Network Engineers,24.82042253521132,24.82042253521132,2687.0
D,Development,Deep Learning Experts,8.87,19.0,AI Experts,5.17,31.0,974.0
D,Development,Deep Learning Experts,8.87,19.0,Python Developers,14.26,45.0,2002.0
D,Development,Deep Learning Experts,8.87,19.0,Machine Learning Engineers,17.02,44.0,4615.0
D,Development,Deep Learning Experts,8.87,19.0,Data Engineers,8.79,29.0,2328.0
D,Development,DevOps Engineers,21.04,35.0,IT Project Managers,9.02,32.0,1600.0
D,Development,DevOps Engineers,21.04,35.0,Software Consultants,27.31,29.0,4776.0
D,Development,DevOps Engineers,21.04,35.0,Fullstack Developers,19.51,49.0,205.0
D,Development,DevOps Engineers,21.04,35.0,Agile Coaches,4.46,28.0,4723.0
D,Development,DevOps Engineers,21.04,35.0,QA Engineers,7.43,23.0,2528.0
D,Development,DevOps Engineers,21.04,35.0,Product Managers,8.81,33.0,2395.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,Business Analysts,11.57,31.0,952.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,Shopify Developers,18.7,59.0,4779.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,e-commerce Developers,26.64,23.0,3567.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,Web Developers,22.33,36.0,560.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,Software Consultants,27.31,29.0,991.0
D,Development,Digital Marketplace Developers,22.296325668700405,24.820422535211268,Mobile Developers,22.01,29.0,2953.0
D,Development,Django Web Development,12.7,31.0,Python Developers,14.26,45.0,3376.0
D,Development,Django Web Development,12.7,31.0,Web Developers,22.33,36.0,1990.0
D,Development,Django Web Development,12.7,31.0,UX/UI Designers,22.14,51.0,2484.0
D,Development,Django Web Development,12.7,31.0,PHP Developers,165.3,26.0,3216.0
D,Development,Django Web Development,12.7,31.0,Web Designers,22.33,36.0,4899.0
D,Development,Django Web Development,12.7,31.0,Go Developers,23.16,32.0,654.0
D,Development,Drupal Developers,62.65,51.0,Shopify Developers,18.7,59.0,1303.0
D,Development,Drupal Developers,62.65,51.0,WordPress Developers,46.47,32.0,3774.0
D,Development,Drupal Developers,62.65,51.0,Magento Developers,63.4,33.0,606.0
D,Development,Drupal Developers,62.65,51.0,Web Designers,22.33,36.0,757.0
D,Development,Drupal Developers,62.65,51.0,Web Developers,22.33,36.0,3423.0
D,Development,Drupal Developers,62.65,51.0,Hubspot Developers,19.75,49.0,406.0
D,Development,Eclipse Developers,22.296325668700405,0.0,C++ Developers,10.73,26.0,1675.0
D,Development,Eclipse Developers,22.296325668700405,0.0,Software Consultants,27.31,29.0,436.0
D,Development,Eclipse Developers,22.296325668700405,0.0,IT Project Managers,9.02,32.0,720.0
D,Development,Eclipse Developers,22.296325668700405,0.0,JAVA Developers,13.29,36.0,3008.0
D,Development,Eclipse Developers,22.296325668700405,0.0,PHP Developers,165.3,26.0,340.0
D,Development,Eclipse Developers,22.296325668700405,0.0,JavaScript Developers,53.18,35.0,309.0
D,Development,e-Commerce Developers,26.64,23.0,Shopify Developers,18.7,59.0,4755.0
D,Development,e-Commerce Developers,26.64,23.0,Magento Developers,63.4,33.0,2482.0
D,Development,e-Commerce Developers,26.64,23.0,Salesforce Developers,18.05,45.0,1040.0
D,Development,e-Commerce Developers,26.64,23.0,Marketplace Developers,51.38,36.0,978.0
D,Development,e-Commerce Developers,26.64,23.0,Business Strategists,10.03,27.0,2256.0
D,Development,e-Commerce Developers,26.64,23.0,Hubspot Developers,19.75,49.0,2093.0
D,Development,Education App Developers,126.41,8.0,Software Consultants,27.31,29.0,273.0
D,Development,Education App Developers,126.41,8.0,UX/UI Designers,22.14,51.0,485.0
D,Development,Education App Developers,126.41,8.0,Web Developers,22.33,36.0,4701.0
D,Development,Education App Developers,126.41,8.0,IT Project Managers,9.02,32.0,807.0
D,Development,Education App Developers,126.41,8.0,AI Developers,27.19,44.0,619.0
D,Development,Education App Developers,126.41,8.0,Mobile Developers,22.01,29.0,3033.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,SQL Developers,5.41,2.0,3833.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,AI Developers,27.19,44.0,4626.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,Data Engineers,8.79,29.0,2526.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,jQuery Developers,5.68,4.0,3947.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,Machine Learning Engineers,17.02,44.0,2583.0
D,Development,Elasticsearch Experts,22.296325668700405,77.0,Data Scientists,16.12,39.0,1779.0
D,Development,Elixir Developers,47.83,34.0,Ruby on Rails Developers,274.16,37.0,2278.0
D,Development,Elixir Developers,47.83,34.0,Software Consultants,27.31,29.0,2540.0
D,Development,Elixir Developers,47.83,34.0,Fullstack Developers,19.51,49.0,4249.0
D,Development,Elixir Developers,47.83,34.0,Python Developers,14.26,45.0,2701.0
D,Development,Elixir Developers,47.83,34.0,Rust Programmers,0.59,7.0,1555.0
D,Development,Elixir Developers,47.83,34.0,Go Developers,23.16,32.0,4875.0
D,Development,Event App Developers,23.77,9.0,Web Developers,22.33,36.0,4840.0
D,Development,Event App Developers,23.77,9.0,Software Consultants,27.31,29.0,2332.0
D,Development,Event App Developers,23.77,9.0,Mobile Developers,22.01,29.0,3089.0
D,Development,Event App Developers,23.77,9.0,AI Developers,27.19,44.0,1773.0
D,Development,Event App Developers,23.77,9.0,UX/UI Designers,22.14,51.0,475.0
D,Development,Event App Developers,23.77,9.0,IT Project Managers,9.02,32.0,3690.0
D,Development,Fintech Developers,45.94,45.0,UX/UI Designers,22.14,51.0,2872.0
D,Development,Fintech Developers,45.94,45.0,Software Consultants,27.31,29.0,3959.0
D,Development,Fintech Developers,45.94,45.0,IT Project Managers,9.02,32.0,3153.0
D,Development,Fintech Developers,45.94,45.0,AI Developers,27.19,44.0,4843.0
D,Development,Fintech Developers,45.94,45.0,Mobile Developers,22.01,29.0,2423.0
D,Development,Fintech Developers,45.94,45.0,Web Developers,22.33,36.0,1613.0
D,Development,Flutter Developers,58.97,56.0,Android Developers,7.18,31.0,4316.0
D,Development,Flutter Developers,58.97,56.0,iOS Developers,18.87,37.0,4591.0
D,Development,Flutter Developers,58.97,56.0,React Native Developers,131.87,47.0,4853.0
D,Development,Flutter Developers,58.97,56.0,Mobile Developers,22.01,29.0,3321.0
D,Development,Flutter Developers,58.97,56.0,Mobile Designers,24.82042253521132,21.0,764.0
D,Development,Flutter Developers,58.97,56.0,Java Developers,13.29,36.0,1644.0
D,Development,Front-End Developers,19.17,37.0,Angular Developers,67.52,29.0,485.0
D,Development,Front-End Developers,19.17,37.0,Backend Developers,17.39,24.0,1560.0
D,Development,Front-End Developers,19.17,37.0,React Developers,70.23,47.0,2880.0
D,Development,Front-End Developers,19.17,37.0,Web Designers,22.33,36.0,2020.0
D,Development,Front-End Developers,19.17,37.0,UX/UI Designers,22.14,51.0,1894.0
D,Development,Front-End Developers,19.17,37.0,JavaScript Developers,53.18,35.0,1109.0
D,Development,Full-stack developers,19.51,49.0,.net Developers,31.34,39.0,4562.0
D,Development,Full-stack developers,19.51,49.0,Python Developers,14.26,45.0,374.0
D,Development,Full-stack developers,19.51,49.0,Front-End Developers,19.17,37.0,4744.0
D,Development,Full-stack developers,19.51,49.0,PHP Developers,165.3,26.0,394.0
D,Development,Full-stack developers,19.51,49.0,Ruby on Rails Developers,274.16,37.0,3160.0
D,Development,Full-stack developers,19.51,49.0,Backend Developers,17.39,24.0,2370.0
D,Development,Game Developers,12.18,33.0,JAVA Developers,13.29,36.0,3547.0
D,Development,Game Developers,12.18,33.0,HTML5 Developers,24.82042253521132,17.0,1764.0
D,Development,Game Developers,12.18,33.0,C# Developers,55.29,26.0,1594.0
D,Development,Game Developers,12.18,33.0,Unity Developers,23.34,39.0,2912.0
D,Development,Game Developers,12.18,33.0,Python Developers,14.26,45.0,2116.0
D,Development,Game Developers,12.18,33.0,Rust Developers,15.98,15.0,1653.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,AI Experts,5.17,31.0,2857.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,Deep Learning Experts,8.87,19.0,2928.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,Machine Learning Engineers,17.02,44.0,657.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,R Developers,21.95,27.0,4326.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,Python Developers,14.26,45.0,4800.0
D,Development,GAN Networks Experts,22.296325668700405,24.820422535211268,Data Engineers,8.79,29.0,1639.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,Python Developers,14.26,45.0,684.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,Fullstack Developers,19.51,49.0,4357.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,C# Developers,55.29,26.0,271.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,PHP Developers,165.3,26.0,807.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,Ruby on Rails Developers,274.16,37.0,397.0
D,Development,Go/Golang Developers,22.296325668700405,24.820422535211268,Software Consultants,27.31,29.0,2242.0
D,Development,HTML5 Developers,22.296325668700405,17.0,Magento Developers,63.4,33.0,4450.0
D,Development,HTML5 Developers,22.296325668700405,17.0,Shopify Developers,18.7,59.0,3098.0
D,Development,HTML5 Developers,22.296325668700405,17.0,Web Designers,22.33,36.0,1489.0
